transaction_id,customer_id,date,amount,transaction_type,merchant,category,channel,recurring,description
txn_cust_006_0003,cust_006,2025-07-22,4498.38,debit,Local Market,Groceries,NEFT,True,Groceries payment - Local Market
txn_cust_006_0004,cust_006,2025-07-25,2083.97,debit,Airtel,Utilities,UPI,True,Utilities payment - Airtel
txn_cust_006_0005,cust_006,2025-07-23,315.31,debit,Ola,Transport,NEFT,False,Transport payment - Ola
txn_cust_006_0006,cust_006,2025-07-26,296.33,debit,Bus,Transport,UPI,False,Transport payment - Bus
txn_cust_006_0007,cust_006,2025-07-06,410.92,debit,Bus,Transport,NEFT,False,Transport payment - Bus
txn_cust_006_0008,cust_006,2025-07-18,171.52,debit,Apollo Pharmacy,Healthcare,Cash,False,Healthcare payment - Apollo Pharmacy
txn_cust_006_0009,cust_006,2025-07-25,328.36,debit,Apollo Pharmacy,Healthcare,Cash,False,Healthcare payment - Apollo Pharmacy
txn_cust_006_0010,cust_006,2025-07-12,100.0,debit,Apollo Pharmacy,Healthcare,Debit Card,False,Healthcare payment - Apollo Pharmacy
txn_cust_006_0011,cust_006,2025-07-19,1126.09,debit,Amazon,Shopping,Cash,False,Shopping payment - Amazon
txn_cust_006_0012,cust_006,2025-07-19,1062.23,debit,Myntra,Shopping,Debit Card,False,Shopping payment - Myntra
txn_cust_006_0013,cust_006,2025-07-15,389.84,debit,PVR,Entertainment,Cash,False,Entertainment payment - PVR
txn_cust_006_0014,cust_006,2025-07-09,422.75,debit,PVR,Entertainment,UPI,False,Entertainment payment - PVR
txn_cust_006_0015,cust_006,2025-07-13,219.5,debit,PVR,Entertainment,NEFT,False,Entertainment payment - PVR
txn_cust_006_0016,cust_006,2025-07-09,8508.44,debit,HDFC RD,Savings,UPI,True,Savings payment - HDFC RD
txn_cust_006_0017,cust_006,2025-07-18,1220.41,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_006_0018,cust_006,2025-07-31,581.92,debit,PhonePe,UPI Transfer,Debit Card,False,UPI Transfer payment - PhonePe
txn_cust_006_0019,cust_006,2025-08-04,45000.0,credit,Nurse Salary,Salary,NEFT,True,Salary credit Aug 2025
txn_cust_006_0020,cust_006,2025-08-20,10000.1,debit,Landlord Transfer,Rent,Cash,True,Rent payment - Landlord Transfer
txn_cust_006_0021,cust_006,2025-08-13,4148.86,debit,Local Market,Groceries,UPI,True,Groceries payment - Local Market
txn_cust_006_0022,cust_006,2025-08-18,1968.77,debit,JVVNL,Utilities,NEFT,True,Utilities payment - JVVNL
txn_cust_006_0023,cust_006,2025-08-15,453.59,debit,Ola,Transport,UPI,False,Transport payment - Ola
txn_cust_006_0024,cust_006,2025-08-30,373.59,debit,Bus,Transport,Debit Card,False,Transport payment - Bus
txn_cust_006_0025,cust_006,2025-08-21,532.31,debit,Ola,Transport,UPI,False,Transport payment - Ola
txn_cust_006_0026,cust_006,2025-08-15,404.45,debit,Apollo Pharmacy,Healthcare,Debit Card,False,Healthcare payment - Apollo Pharmacy
txn_cust_006_0027,cust_006,2025-08-05,416.89,debit,Apollo Pharmacy,Healthcare,UPI,False,Healthcare payment - Apollo Pharmacy
txn_cust_006_0028,cust_006,2025-08-13,432.47,debit,Myntra,Shopping,Cash,False,Shopping payment - Myntra
txn_cust_006_0029,cust_006,2025-08-20,570.83,debit,Amazon,Shopping,Debit Card,False,Shopping payment - Amazon
txn_cust_006_0030,cust_006,2025-08-23,836.47,debit,Myntra,Shopping,NEFT,False,Shopping payment - Myntra
txn_cust_006_0031,cust_006,2025-08-16,426.89,debit,PVR,Entertainment,Debit Card,False,Entertainment payment - PVR
txn_cust_006_0032,cust_006,2025-08-08,7554.13,debit,HDFC RD,Savings,Cash,True,Savings payment - HDFC RD
txn_cust_006_0033,cust_006,2025-08-05,443.49,debit,PhonePe,UPI Transfer,UPI,False,UPI Transfer payment - PhonePe
txn_cust_006_0034,cust_006,2025-08-19,597.75,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_006_0035,cust_006,2025-08-23,613.78,debit,PhonePe,UPI Transfer,Debit Card,False,UPI Transfer payment - PhonePe
txn_cust_006_0036,cust_006,2025-09-06,45000.0,credit,Nurse Salary,Salary,NEFT,True,Salary credit Sep 2025
txn_cust_006_0037,cust_006,2025-09-22,9999.58,debit,Landlord Transfer,Rent,Debit Card,True,Rent payment - Landlord Transfer
txn_cust_006_0038,cust_006,2025-09-19,4772.38,debit,Local Market,Groceries,Debit Card,True,Groceries payment - Local Market
txn_cust_006_0039,cust_006,2025-09-13,1763.82,debit,JVVNL,Utilities,Cash,True,Utilities payment - JVVNL
txn_cust_006_0040,cust_006,2025-09-12,402.88,debit,Ola,Transport,Cash,False,Transport payment - Ola
txn_cust_006_0041,cust_006,2025-09-27,385.77,debit,Ola,Transport,UPI,False,Transport payment - Ola
txn_cust_006_0042,cust_006,2025-09-21,545.31,debit,Bus,Transport,NEFT,False,Transport payment - Bus
txn_cust_006_0043,cust_006,2025-09-29,100.0,debit,Apollo Pharmacy,Healthcare,NEFT,False,Healthcare payment - Apollo Pharmacy
txn_cust_006_0044,cust_006,2025-09-29,100.0,debit,Apollo Pharmacy,Healthcare,UPI,False,Healthcare payment - Apollo Pharmacy
txn_cust_006_0045,cust_006,2025-09-09,100.0,debit,Apollo Pharmacy,Healthcare,Cash,False,Healthcare payment - Apollo Pharmacy
txn_cust_006_0046,cust_006,2025-09-16,726.49,debit,Myntra,Shopping,Cash,False,Shopping payment - Myntra
txn_cust_006_0047,cust_006,2025-09-27,849.85,debit,Amazon,Shopping,UPI,False,Shopping payment - Amazon
txn_cust_006_0048,cust_006,2025-09-07,170.98,debit,Netflix,Entertainment,Debit Card,False,Entertainment payment - Netflix
txn_cust_006_0049,cust_006,2025-09-15,380.75,debit,PVR,Entertainment,NEFT,False,Entertainment payment - PVR
txn_cust_006_0050,cust_006,2025-09-17,265.32,debit,PVR,Entertainment,Debit Card,False,Entertainment payment - PVR
txn_cust_006_0051,cust_006,2025-09-24,7548.38,debit,PPF,Savings,Cash,True,Savings payment - PPF
txn_cust_006_0052,cust_006,2025-09-10,601.55,debit,PhonePe,UPI Transfer,Debit Card,False,UPI Transfer payment - PhonePe
txn_cust_006_0053,cust_006,2025-10-03,45000.0,credit,Nurse Salary,Salary,NEFT,True,Salary credit Oct 2025
txn_cust_006_0054,cust_006,2025-10-27,10002.65,debit,Landlord Transfer,Rent,NEFT,True,Rent payment - Landlord Transfer
txn_cust_006_0055,cust_006,2025-10-25,4193.8,debit,Local Market,Groceries,Debit Card,True,Groceries payment - Local Market
txn_cust_006_0056,cust_006,2025-10-28,1545.61,debit,Airtel,Utilities,Debit Card,True,Utilities payment - Airtel
txn_cust_006_0057,cust_006,2025-10-21,1248.68,debit,Bus,Transport,Cash,False,Transport payment - Bus
txn_cust_006_0058,cust_006,2025-10-12,646.82,debit,Apollo Pharmacy,Healthcare,Debit Card,False,Healthcare payment - Apollo Pharmacy
txn_cust_006_0059,cust_006,2025-10-25,198.31,debit,Apollo Pharmacy,Healthcare,Debit Card,False,Healthcare payment - Apollo Pharmacy
txn_cust_006_0060,cust_006,2025-10-09,630.42,debit,Myntra,Shopping,Debit Card,False,Shopping payment - Myntra
txn_cust_006_0061,cust_006,2025-10-20,448.97,debit,Amazon,Shopping,NEFT,False,Shopping payment - Amazon
txn_cust_006_0062,cust_006,2025-10-10,501.92,debit,Netflix,Entertainment,NEFT,False,Entertainment payment - Netflix
txn_cust_006_0063,cust_006,2025-10-23,7558.25,debit,HDFC RD,Savings,UPI,True,Savings payment - HDFC RD
txn_cust_006_0064,cust_006,2025-10-06,820.2,debit,PhonePe,UPI Transfer,UPI,False,UPI Transfer payment - PhonePe
txn_cust_006_0065,cust_006,2025-11-05,45000.0,credit,Nurse Salary,Salary,NEFT,True,Salary credit Nov 2025
txn_cust_006_0066,cust_006,2025-11-07,10000.82,debit,Landlord Transfer,Rent,Cash,True,Rent payment - Landlord Transfer
txn_cust_006_0067,cust_006,2025-11-11,4301.9,debit,Local Market,Groceries,Debit Card,True,Groceries payment - Local Market
txn_cust_006_0068,cust_006,2025-11-22,1818.84,debit,JVVNL,Utilities,UPI,True,Utilities payment - JVVNL
txn_cust_006_0069,cust_006,2025-11-25,289.41,debit,Ola,Transport,NEFT,False,Transport payment - Ola
txn_cust_006_0070,cust_006,2025-11-15,344.41,debit,Ola,Transport,UPI,False,Transport payment - Ola
txn_cust_006_0071,cust_006,2025-11-17,500.57,debit,Ola,Transport,Debit Card,False,Transport payment - Ola
txn_cust_006_0072,cust_006,2025-11-02,592.85,debit,Apollo Pharmacy,Healthcare,UPI,False,Healthcare payment - Apollo Pharmacy
txn_cust_006_0073,cust_006,2025-11-19,740.91,debit,Amazon,Shopping,NEFT,False,Shopping payment - Amazon
txn_cust_006_0074,cust_006,2025-11-29,2174.28,debit,Amazon,Shopping,Debit Card,False,Shopping payment - Amazon
txn_cust_006_0075,cust_006,2025-11-25,897.1,debit,PVR,Entertainment,Debit Card,False,Entertainment payment - PVR
txn_cust_006_0076,cust_006,2025-11-24,7582.2,debit,HDFC RD,Savings,UPI,True,Savings payment - HDFC RD
txn_cust_006_0077,cust_006,2025-11-23,427.47,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_006_0078,cust_006,2025-11-21,619.0,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_006_0079,cust_006,2025-11-23,429.33,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_006_0080,cust_006,2025-12-02,45000.0,credit,Nurse Salary,Salary,NEFT,True,Salary credit Dec 2025
txn_cust_006_0081,cust_006,2025-12-17,9999.96,debit,Landlord Transfer,Rent,NEFT,True,Rent payment - Landlord Transfer
txn_cust_006_0082,cust_006,2025-12-16,4794.83,debit,Local Market,Groceries,Debit Card,True,Groceries payment - Local Market
txn_cust_006_0083,cust_006,2025-12-11,1808.44,debit,JVVNL,Utilities,Debit Card,True,Utilities payment - JVVNL
txn_cust_006_0084,cust_006,2025-12-23,353.35,debit,Ola,Transport,Cash,False,Transport payment - Ola
txn_cust_006_0085,cust_006,2025-12-11,456.71,debit,Ola,Transport,Cash,False,Transport payment - Ola
txn_cust_006_0086,cust_006,2025-12-24,311.45,debit,Bus,Transport,UPI,False,Transport payment - Bus
txn_cust_006_0087,cust_006,2025-12-11,100.0,debit,Apollo Pharmacy,Healthcare,NEFT,False,Healthcare payment - Apollo Pharmacy
txn_cust_006_0088,cust_006,2025-12-06,213.76,debit,Apollo Pharmacy,Healthcare,Debit Card,False,Healthcare payment - Apollo Pharmacy
txn_cust_006_0089,cust_006,2025-12-15,270.06,debit,Apollo Pharmacy,Healthcare,NEFT,False,Healthcare payment - Apollo Pharmacy
txn_cust_006_0090,cust_006,2025-12-27,1543.61,debit,Myntra,Shopping,Cash,False,Shopping payment - Myntra
txn_cust_006_0091,cust_006,2025-12-24,144.75,debit,PVR,Entertainment,UPI,False,Entertainment payment - PVR
txn_cust_006_0092,cust_006,2025-12-28,309.01,debit,Netflix,Entertainment,NEFT,False,Entertainment payment - Netflix
txn_cust_006_0093,cust_006,2025-12-07,242.43,debit,PVR,Entertainment,Cash,False,Entertainment payment - PVR
txn_cust_006_0094,cust_006,2025-12-20,8252.58,debit,PPF,Savings,UPI,True,Savings payment - PPF
txn_cust_006_0095,cust_006,2025-12-16,575.4,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_006_0096,cust_006,2025-12-20,616.68,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_006_0097,cust_006,2025-12-23,627.33,debit,PhonePe,UPI Transfer,UPI,False,UPI Transfer payment - PhonePe
txn_cust_007_0001,cust_007,2025-07-04,11725.97,credit,Farmer Salary,Salary,NEFT,True,Salary credit Jul 2025
txn_cust_007_0002,cust_007,2025-07-06,3948.04,debit,Kirana,Groceries,Debit Card,True,Groceries payment - Kirana
txn_cust_007_0003,cust_007,2025-07-27,405.89,debit,TANGEDCO,Utilities,UPI,True,Utilities payment - TANGEDCO
txn_cust_007_0004,cust_007,2025-07-14,937.81,debit,Bus,Transport,NEFT,False,Transport payment - Bus
txn_cust_007_0005,cust_007,2025-07-29,852.51,debit,Vaidya,Healthcare,Debit Card,False,Healthcare payment - Vaidya
txn_cust_007_0006,cust_007,2025-08-01,1396.18,debit,School Fee,Education,Cash,True,Education payment - School Fee
txn_cust_007_0007,cust_007,2025-07-07,3499.96,debit,Kisan Credit Card,EMI,Debit Card,True,EMI payment - Kisan Credit Card
txn_cust_007_0008,cust_007,2025-07-21,715.73,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_007_0009,cust_007,2025-08-03,15412.5,credit,Farmer Salary,Salary,NEFT,True,Salary credit Aug 2025
txn_cust_007_0010,cust_007,2025-08-13,5677.25,debit,Kirana,Groceries,Cash,True,Groceries payment - Kirana
txn_cust_007_0011,cust_007,2025-08-11,252.59,debit,BSNL,Utilities,Debit Card,True,Utilities payment - BSNL
txn_cust_007_0012,cust_007,2025-08-12,488.67,debit,Auto,Transport,UPI,False,Transport payment - Auto
txn_cust_007_0013,cust_007,2025-08-28,1570.89,debit,PHC,Healthcare,NEFT,False,Healthcare payment - PHC
txn_cust_007_0014,cust_007,2025-08-10,1005.89,debit,School Fee,Education,UPI,True,Education payment - School Fee
txn_cust_007_0015,cust_007,2025-08-25,3499.1,debit,Kisan Credit Card,EMI,NEFT,True,EMI payment - Kisan Credit Card
txn_cust_007_0016,cust_007,2025-08-05,100.0,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_007_0017,cust_007,2025-08-31,175.84,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_007_0018,cust_007,2025-08-20,259.54,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_007_0019,cust_007,2025-09-06,15252.6,credit,Farmer Salary,Salary,NEFT,True,Salary credit Sep 2025
txn_cust_007_0020,cust_007,2025-09-24,3150.51,debit,Kirana,Groceries,NEFT,True,Groceries payment - Kirana
txn_cust_007_0021,cust_007,2025-09-12,1167.6,debit,TANGEDCO,Utilities,NEFT,True,Utilities payment - TANGEDCO
txn_cust_007_0022,cust_007,2025-09-21,283.4,debit,Auto,Transport,Cash,False,Transport payment - Auto
txn_cust_007_0023,cust_007,2025-09-20,350.54,debit,Bus,Transport,UPI,False,Transport payment - Bus
txn_cust_007_0024,cust_007,2025-09-28,1544.34,debit,Vaidya,Healthcare,Cash,False,Healthcare payment - Vaidya
txn_cust_007_0025,cust_007,2025-09-16,100.0,debit,PHC,Healthcare,Debit Card,False,Healthcare payment - PHC
txn_cust_007_0026,cust_007,2025-09-18,960.84,debit,School Fee,Education,NEFT,True,Education payment - School Fee
txn_cust_007_0027,cust_007,2025-09-12,3501.17,debit,Kisan Credit Card,EMI,Cash,True,EMI payment - Kisan Credit Card
txn_cust_007_0028,cust_007,2025-09-20,100.0,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_007_0029,cust_007,2025-10-03,10440.01,credit,Farmer Salary,Salary,NEFT,True,Salary credit Oct 2025
txn_cust_007_0030,cust_007,2025-10-13,2497.97,debit,Local Market,Groceries,Cash,True,Groceries payment - Local Market
txn_cust_007_0031,cust_007,2025-10-26,875.74,debit,TANGEDCO,Utilities,UPI,True,Utilities payment - TANGEDCO
txn_cust_007_0032,cust_007,2025-10-15,245.85,debit,Auto,Transport,UPI,False,Transport payment - Auto
txn_cust_007_0033,cust_007,2025-10-26,396.24,debit,Auto,Transport,Cash,False,Transport payment - Auto
txn_cust_007_0034,cust_007,2025-10-30,3351.11,debit,Vaidya,Healthcare,Debit Card,False,Healthcare payment - Vaidya
txn_cust_007_0035,cust_007,2025-10-09,1233.89,debit,School Fee,Education,Cash,True,Education payment - School Fee
txn_cust_007_0036,cust_007,2025-10-10,3499.95,debit,Kisan Credit Card,EMI,Cash,True,EMI payment - Kisan Credit Card
txn_cust_007_0037,cust_007,2025-10-15,100.0,debit,PhonePe,UPI Transfer,Debit Card,False,UPI Transfer payment - PhonePe
txn_cust_007_0038,cust_007,2025-11-03,10990.75,credit,Farmer Salary,Salary,NEFT,True,Salary credit Nov 2025
txn_cust_007_0039,cust_007,2025-11-18,3166.63,debit,Kirana,Groceries,Cash,True,Groceries payment - Kirana
txn_cust_007_0040,cust_007,2025-11-17,1489.1,debit,BSNL,Utilities,NEFT,True,Utilities payment - BSNL
txn_cust_007_0041,cust_007,2025-11-12,545.76,debit,Bus,Transport,UPI,False,Transport payment - Bus
txn_cust_007_0042,cust_007,2025-11-06,202.0,debit,Auto,Transport,Debit Card,False,Transport payment - Auto
txn_cust_007_0043,cust_007,2025-11-20,197.96,debit,Vaidya,Healthcare,Debit Card,False,Healthcare payment - Vaidya
txn_cust_007_0044,cust_007,2025-11-14,590.78,debit,PHC,Healthcare,Cash,False,Healthcare payment - PHC
txn_cust_007_0045,cust_007,2025-11-19,699.2,debit,Vaidya,Healthcare,Debit Card,False,Healthcare payment - Vaidya
txn_cust_007_0046,cust_007,2025-11-25,1219.42,debit,School Fee,Education,Cash,True,Education payment - School Fee
txn_cust_007_0047,cust_007,2025-11-07,3498.85,debit,Kisan Credit Card,EMI,NEFT,True,EMI payment - Kisan Credit Card
txn_cust_007_0048,cust_007,2025-11-19,414.13,debit,PhonePe,UPI Transfer,UPI,False,UPI Transfer payment - PhonePe
txn_cust_007_0049,cust_007,2025-12-01,15448.18,credit,Farmer Salary,Salary,NEFT,True,Salary credit Dec 2025
txn_cust_007_0050,cust_007,2025-12-28,2293.68,debit,Local Market,Groceries,UPI,True,Groceries payment - Local Market
txn_cust_007_0051,cust_007,2025-12-09,308.36,debit,TANGEDCO,Utilities,NEFT,True,Utilities payment - TANGEDCO
txn_cust_007_0052,cust_007,2025-12-08,901.73,debit,Bus,Transport,Debit Card,False,Transport payment - Bus
txn_cust_007_0053,cust_007,2025-12-21,100.0,debit,Vaidya,Healthcare,Cash,False,Healthcare payment - Vaidya
txn_cust_007_0054,cust_007,2025-12-02,999.99,debit,School Fee,Education,Cash,True,Education payment - School Fee
txn_cust_007_0055,cust_007,2025-12-10,3501.22,debit,Kisan Credit Card,EMI,UPI,True,EMI payment - Kisan Credit Card
txn_cust_007_0056,cust_007,2025-12-28,178.85,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_007_0057,cust_007,2025-12-06,213.61,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_007_0058,cust_007,2025-12-21,204.04,debit,PhonePe,UPI Transfer,Debit Card,False,UPI Transfer payment - PhonePe
txn_cust_008_0001,cust_008,2025-07-06,36000.0,credit,Beautician Salary,Salary,NEFT,True,Salary credit Jul 2025
txn_cust_008_0002,cust_008,2025-07-17,8000.11,debit,Landlord Transfer,Rent,NEFT,True,Rent payment - Landlord Transfer
txn_cust_008_0003,cust_008,2025-07-27,3844.13,debit,Reliance Fresh,Groceries,Debit Card,True,Groceries payment - Reliance Fresh
txn_cust_008_0004,cust_008,2025-07-25,1443.72,debit,KSEB,Utilities,UPI,True,Utilities payment - KSEB
txn_cust_008_0005,cust_008,2025-07-17,322.37,debit,Auto,Transport,Cash,False,Transport payment - Auto
txn_cust_008_0006,cust_008,2025-07-10,512.93,debit,Bus,Transport,Cash,False,Transport payment - Bus
txn_cust_008_0007,cust_008,2025-07-25,257.14,debit,Apollo Pharmacy,Healthcare,UPI,False,Healthcare payment - Apollo Pharmacy
txn_cust_008_0008,cust_008,2025-07-12,515.56,debit,Apollo Pharmacy,Healthcare,Cash,False,Healthcare payment - Apollo Pharmacy
txn_cust_008_0009,cust_008,2025-07-06,586.91,debit,Amazon,Shopping,Debit Card,False,Shopping payment - Amazon
txn_cust_008_0010,cust_008,2025-07-06,1311.53,debit,Amazon,Shopping,Debit Card,False,Shopping payment - Amazon
txn_cust_008_0011,cust_008,2025-07-11,447.73,debit,Hotstar,Entertainment,Cash,False,Entertainment payment - Hotstar
txn_cust_008_0012,cust_008,2025-07-23,7000.76,debit,SBI Education Loan EMI,EMI,Cash,True,EMI payment - SBI Education Loan EMI
txn_cust_008_0013,cust_008,2025-07-26,2890.66,debit,Kerala Post RD,Savings,Cash,True,Savings payment - Kerala Post RD
txn_cust_008_0014,cust_008,2025-07-28,654.03,debit,PhonePe,UPI Transfer,Debit Card,False,UPI Transfer payment - PhonePe
txn_cust_008_0015,cust_008,2025-07-06,706.87,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_008_0016,cust_008,2025-07-24,405.94,debit,PhonePe,UPI Transfer,Debit Card,False,UPI Transfer payment - PhonePe
txn_cust_008_0017,cust_008,2025-08-03,36000.0,credit,Beautician Salary,Salary,NEFT,True,Salary credit Aug 2025
txn_cust_008_0018,cust_008,2025-08-24,8000.4,debit,Landlord Transfer,Rent,Cash,True,Rent payment - Landlord Transfer
txn_cust_008_0019,cust_008,2025-08-16,3625.52,debit,Local Market,Groceries,NEFT,True,Groceries payment - Local Market
txn_cust_008_0020,cust_008,2025-08-25,1611.07,debit,Airtel,Utilities,UPI,True,Utilities payment - Airtel
txn_cust_008_0021,cust_008,2025-08-06,319.23,debit,Bus,Transport,Debit Card,False,Transport payment - Bus
txn_cust_008_0022,cust_008,2025-08-08,381.46,debit,Auto,Transport,NEFT,False,Transport payment - Auto
txn_cust_008_0023,cust_008,2025-08-07,329.55,debit,Bus,Transport,UPI,False,Transport payment - Bus
txn_cust_008_0024,cust_008,2025-08-18,119.37,debit,Apollo Pharmacy,Healthcare,Debit Card,False,Healthcare payment - Apollo Pharmacy
txn_cust_008_0025,cust_008,2025-08-17,301.34,debit,Apollo Pharmacy,Healthcare,Cash,False,Healthcare payment - Apollo Pharmacy
txn_cust_008_0026,cust_008,2025-08-04,2153.63,debit,Amazon,Shopping,Debit Card,False,Shopping payment - Amazon
txn_cust_008_0027,cust_008,2025-08-14,275.05,debit,Spotify,Entertainment,UPI,False,Entertainment payment - Spotify
txn_cust_008_0028,cust_008,2025-08-13,249.68,debit,Spotify,Entertainment,Cash,False,Entertainment payment - Spotify
txn_cust_008_0029,cust_008,2025-08-21,219.52,debit,Hotstar,Entertainment,NEFT,False,Entertainment payment - Hotstar
txn_cust_008_0030,cust_008,2025-08-25,6998.42,debit,SBI Education Loan EMI,EMI,NEFT,True,EMI payment - SBI Education Loan EMI
txn_cust_008_0031,cust_008,2025-08-19,3163.3,debit,Kerala Post RD,Savings,UPI,True,Savings payment - Kerala Post RD
txn_cust_008_0032,cust_008,2025-08-17,1459.32,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_008_0033,cust_008,2025-09-04,36000.0,credit,Beautician Salary,Salary,NEFT,True,Salary credit Sep 2025
txn_cust_008_0034,cust_008,2025-09-11,7999.6,debit,Landlord Transfer,Rent,Cash,True,Rent payment - Landlord Transfer
txn_cust_008_0035,cust_008,2025-09-22,4015.83,debit,Reliance Fresh,Groceries,Cash,True,Groceries payment - Reliance Fresh
txn_cust_008_0036,cust_008,2025-09-15,1733.41,debit,Airtel,Utilities,Cash,True,Utilities payment - Airtel
txn_cust_008_0037,cust_008,2025-09-17,553.08,debit,Auto,Transport,Cash,False,Transport payment - Auto
txn_cust_008_0038,cust_008,2025-09-22,579.23,debit,Bus,Transport,Debit Card,False,Transport payment - Bus
txn_cust_008_0039,cust_008,2025-09-22,100.0,debit,Apollo Pharmacy,Healthcare,Cash,False,Healthcare payment - Apollo Pharmacy
txn_cust_008_0040,cust_008,2025-09-13,100.0,debit,Apollo Pharmacy,Healthcare,Cash,False,Healthcare payment - Apollo Pharmacy
txn_cust_008_0041,cust_008,2025-09-28,1142.14,debit,Amazon,Shopping,Debit Card,False,Shopping payment - Amazon
txn_cust_008_0042,cust_008,2025-09-15,404.52,debit,Meesho,Shopping,UPI,False,Shopping payment - Meesho
txn_cust_008_0043,cust_008,2025-09-21,925.36,debit,Amazon,Shopping,NEFT,False,Shopping payment - Amazon
txn_cust_008_0044,cust_008,2025-09-26,201.72,debit,Spotify,Entertainment,NEFT,False,Entertainment payment - Spotify
txn_cust_008_0045,cust_008,2025-09-17,184.52,debit,Spotify,Entertainment,UPI,False,Entertainment payment - Spotify
txn_cust_008_0046,cust_008,2025-09-16,249.89,debit,Spotify,Entertainment,NEFT,False,Entertainment payment - Spotify
txn_cust_008_0047,cust_008,2025-09-23,6998.38,debit,SBI Education Loan EMI,EMI,NEFT,True,EMI payment - SBI Education Loan EMI
txn_cust_008_0048,cust_008,2025-09-16,2997.08,debit,Kerala Post RD,Savings,UPI,True,Savings payment - Kerala Post RD
txn_cust_008_0049,cust_008,2025-09-22,715.71,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_008_0050,cust_008,2025-09-30,157.06,debit,PhonePe,UPI Transfer,UPI,False,UPI Transfer payment - PhonePe
txn_cust_008_0051,cust_008,2025-10-04,36000.0,credit,Beautician Salary,Salary,NEFT,True,Salary credit Oct 2025
txn_cust_008_0052,cust_008,2025-10-25,7999.51,debit,Landlord Transfer,Rent,UPI,True,Rent payment - Landlord Transfer
txn_cust_008_0053,cust_008,2025-10-14,4069.58,debit,Reliance Fresh,Groceries,UPI,True,Groceries payment - Reliance Fresh
txn_cust_008_0054,cust_008,2025-10-21,1309.26,debit,Airtel,Utilities,Debit Card,True,Utilities payment - Airtel
txn_cust_008_0055,cust_008,2025-10-10,535.84,debit,Bus,Transport,Cash,False,Transport payment - Bus
txn_cust_008_0056,cust_008,2025-10-14,528.14,debit,Auto,Transport,Cash,False,Transport payment - Auto
txn_cust_008_0057,cust_008,2025-10-14,100.0,debit,Apollo Pharmacy,Healthcare,Cash,False,Healthcare payment - Apollo Pharmacy
txn_cust_008_0058,cust_008,2025-10-06,104.42,debit,Apollo Pharmacy,Healthcare,Cash,False,Healthcare payment - Apollo Pharmacy
txn_cust_008_0059,cust_008,2025-10-29,203.87,debit,Apollo Pharmacy,Healthcare,Debit Card,False,Healthcare payment - Apollo Pharmacy
txn_cust_008_0060,cust_008,2025-10-13,939.15,debit,Meesho,Shopping,NEFT,False,Shopping payment - Meesho
txn_cust_008_0061,cust_008,2025-10-06,724.82,debit,Meesho,Shopping,Cash,False,Shopping payment - Meesho
txn_cust_008_0062,cust_008,2025-10-05,287.76,debit,Spotify,Entertainment,UPI,False,Entertainment payment - Spotify
txn_cust_008_0063,cust_008,2025-10-30,318.26,debit,Spotify,Entertainment,UPI,False,Entertainment payment - Spotify
txn_cust_008_0064,cust_008,2025-10-24,6999.54,debit,SBI Education Loan EMI,EMI,NEFT,True,EMI payment - SBI Education Loan EMI
txn_cust_008_0065,cust_008,2025-10-13,2621.79,debit,Kerala Post RD,Savings,Cash,True,Savings payment - Kerala Post RD
txn_cust_008_0066,cust_008,2025-10-28,1149.15,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_008_0067,cust_008,2025-11-02,36000.0,credit,Beautician Salary,Salary,NEFT,True,Salary credit Nov 2025
txn_cust_008_0068,cust_008,2025-11-02,7999.32,debit,Landlord Transfer,Rent,Cash,True,Rent payment - Landlord Transfer
txn_cust_008_0069,cust_008,2025-11-20,3671.31,debit,Local Market,Groceries,Cash,True,Groceries payment - Local Market
txn_cust_008_0070,cust_008,2025-11-10,1739.03,debit,KSEB,Utilities,UPI,True,Utilities payment - KSEB
